1873;"Gamochaeta stachydifolia";"species"
1874;"Gamochaeta subfalcata";"species"
1875;"Gamochaeta valparadisea";"species"
1876;"Gamochaeta villaroelii";"species"
4065;"Gardoquia gilliesii";"species"
4066;"Gardoquia multiflora";"species"
1054;"Gastridium phleoides";"species"
1055;"Gastridium ventricosum";"species"
3484;"Gaultheria antarctica";"species"
3485;"Gaultheria caespitosa";"species"
3486;"Gaultheria insana";"species"
3487;"Gaultheria linifolia";"species"
3488;"Gaultheria marticorenae";"species"
3489;"Gaultheria mucronata";"species"
3490;"Gaultheria nubigena";"species"
3491;"Gaultheria phillyreifolia";"species"
3492;"Gaultheria poeppigii";"species"
5681;"Gaultheria pumila";"species"
3495;"Gaultheria racemulosa";"species"
3496;"Gaultheria renjifoana";"species"
3497;"Gaultheria tenuifolia";"species"
746;"Gavilea araucana";"species"
747;"Gavilea australis";"species"
748;"Gavilea cardioglossa";"species"
749;"Gavilea chica";"species"
750;"Gavilea gladysiae";"species"
751;"Gavilea glandulifera";"species"
752;"Gavilea insularis";"species"
753;"Gavilea kingii";"species"
754;"Gavilea litoralis";"species"
755;"Gavilea longibracteata";"species"
756;"Gavilea lutea";"species"
757;"Gavilea odoratissima";"species"
758;"Gavilea platyantha";"species"
759;"Gavilea supralabellata";"species"
760;"Gavilea trullata";"species"
761;"Gavilea venosa";"species"
762;"Gavilea wittei";"species"
4444;"Gayophytum humile";"species"
4445;"Gayophytum micranthum";"species"
5891;"Gentiana sedifolia";"species"
3975;"Gentianella coquimbensis";"species"
3976;"Gentianella magellanica";"species"
3977;"Gentianella multicaulis";"species"
3978;"Gentianella ottonis";"species"
3979;"Gentianella tarapacana";"species"
3797;"Geoffroea decorticans";"species"
3987;"Geranium berteroanum";"species"
3988;"Geranium core-core";"species"
3989;"Geranium dissectum";"species"
3990;"Geranium magellanicum";"species"
3991;"Geranium molle";"species"
3992;"Geranium purpureum";"species"
3993;"Geranium pusillum";"species"
3994;"Geranium robertianum";"species"
3995;"Geranium sessiliflorum";"species"
3996;"Geranium skottsbergii";"species"
258;"Gethyum atropurpureum";"species"
4900;"Geum andicola";"species"
4901;"Geum involucratum";"species"
4902;"Geum lechlerianum";"species"
4903;"Geum magellanicum";"species"
4904;"Geum quellyon";"species"
4795;"Gevuina avellana";"species"
4704;"Gilia crassifolia";"species"
4705;"Gilia laciniata";"species"
4706;"Gilia valdiviensis";"species"
260;"Gilliesia dimera";"species"
261;"Gilliesia graminea";"species"
262;"Gilliesia isopetala";"species"
263;"Gilliesia montana";"species"
5275;"Glandularia araucana";"species"
5276;"Glandularia atacamensis";"species"
5277;"Glandularia berteroi";"species"
5278;"Glandularia corymbosa";"species"
5279;"Glandularia gynobasis";"species"
5280;"Glandularia laciniata";"species"
5281;"Glandularia landbeckii";"species"
5282;"Glandularia lipozygioides";"species"
5283;"Glandularia macrosperma";"species"
5284;"Glandularia multiglandulosa";"species"
5285;"Glandularia porrigens";"species"
5286;"Glandularia ribifolia";"species"
5755;"Glandularia sulphurea";"species"
4067;"Glechoma hederacea";"species"
4304;"Glinus radiatus";"species"
1056;"Glyceria fluitans";"species"
1057;"Glyceria multiflora";"species"
3798;"Glycyrrhiza astragalina";"species"
5585;"Gochnatia foliolosa";"species"
4000;"Gomortega keule";"species"
1410;"Gomphrena meyeniana";"species"
1411;"Gomphrena umbellata";"species"
4001;"Goodenia radicans";"species"
4230;"Gossypium barbadense";"species"
116;"Grammitis magellanica";"species"
117;"Grammitis patagonica";"species"
118;"Grammitis poeppigiana";"species"
4632;"Gratiola peruviana";"species"
5438;"Grausa acaulis";"species"
4134;"Grausa gayana";"species"
4135;"Grausa lateritia";"species"
4136;"Grausa martinii";"species"
4137;"Grausa micrantha";"species"
4138;"Grausa sagittata";"species"
365;"Greigia berteroi";"species"
366;"Greigia landbeckii";"species"
367;"Greigia pearcei";"species"
368;"Greigia sphacelata";"species"
1879;"Grindelia chiloensis";"species"
1880;"Grindelia glutinosa";"species"
1881;"Grindelia tarapacana";"species"
4002;"Griselinia carlomunozii";"species"
4003;"Griselinia jodinifolia";"species"
4004;"Griselinia racemosa";"species"
4005;"Griselinia ruscifolia";"species"
4006;"Griselinia scandens";"species"
4995;"Guindilia trinervis";"species"
4016;"Gunnera berteroi";"species"
4017;"Gunnera bracteata";"species"
4018;"Gunnera lobata";"species"
4019;"Gunnera magellanica";"species"
4020;"Gunnera masafuerae";"species"
4021;"Gunnera peltata";"species"
5706;"Gunnera tinctoria";"species"
1882;"Gutierrezia baccharoides";"species"
1883;"Gutierrezia espinosae";"species"
1884;"Gutierrezia gayana";"species"
1885;"Gutierrezia neaeana";"species"
1886;"Gutierrezia resinosa";"species"
1887;"Gutierrezia taltalensis";"species"
1888;"Guynesomia scoparia";"species"
1507;"Gymnophyton flexuosum";"species"
1508;"Gymnophyton foliosum";"species"
1509;"Gymnophyton isatidicarpum";"species"
1510;"Gymnophyton robustum";"species"
1511;"Gymnophyton spinosissimum";"species"
1058;"Gynerium sagittatum";"species"
1889;"Gypothamnium pinifolium";"species"
3026;"Haageocereus australis";"species"
3027;"Haageocereus fascicularis";"species"
763;"Habenaria pumila";"species"
1059;"Hainardia cylindrica";"species"
4819;"Halerpestes cymbalaria";"species"
4820;"Halerpestes exilis";"species"
4821;"Halerpestes uniflora";"species"
5707;"Haloragis masafuerana";"species"
4027;"Haloragis masatierrana";"species"
4822;"Hamadryas delfinii";"species"
4823;"Hamadryas kingii";"species"
4824;"Hamadryas magellanica";"species"
4825;"Hamadryas sempervivoides";"species"
5586;"Haplopappus angustifolius";"species"
1892;"Haplopappus anthylloides";"species"
1893;"Haplopappus arbutoides";"species"
5587;"Haplopappus baylahuen";"species"
1896;"Haplopappus bezanillanus";"species"
1897;"Haplopappus bustillosianus";"species"
5588;"Haplopappus cerberoanus";"species"
1900;"Haplopappus chrysanthemifolius";"species"
5893;"Haplopappus colliguayensis";"species"
1901;"Haplopappus coquimbensis";"species"
1902;"Haplopappus decurrens";"species"
1903;"Haplopappus deserticolus";"species"
5589;"Haplopappus diplopappus";"species"
1906;"Haplopappus donianus";"species"
1907;"Haplopappus foliosus";"species"
1908;"Haplopappus glabratus";"species"
1909;"Haplopappus glutinosus";"species"
1910;"Haplopappus grindelioides";"species"
1911;"Haplopappus humilis";"species"
1912;"Haplopappus integerrimus";"species"
5895;"Haplopappus kingii";"species"
1913;"Haplopappus linifolius";"species"
1914;"Haplopappus litoralis";"species"
1915;"Haplopappus macrocephalus";"species"
1916;"Haplopappus maulinus";"species"
1917;"Haplopappus meyenii";"species"
1918;"Haplopappus mieresii";"species"
1919;"Haplopappus mucronatus";"species"
5590;"Haplopappus multifolius";"species"
1923;"Haplopappus nahuelbutae";"species"
1924;"Haplopappus ochagavianus";"species"
1925;"Haplopappus parvifolius";"species"
1926;"Haplopappus paucidentatus";"species"
1927;"Haplopappus philippii";"species"
1928;"Haplopappus pinea";"species"
1929;"Haplopappus pinnatifidus";"species"
1930;"Haplopappus poeppigianus";"species"
1931;"Haplopappus pulchellus";"species"
1932;"Haplopappus punctatus";"species"
1933;"Haplopappus pusillus";"species"
1934;"Haplopappus racemiger";"species"
1935;"Haplopappus reicheanus";"species"
1936;"Haplopappus remyanus";"species"
1937;"Haplopappus rengifoanus";"species"
1938;"Haplopappus retinervius";"species"
1939;"Haplopappus rigidus";"species"
1940;"Haplopappus rosulatus";"species"
1941;"Haplopappus schumannii";"species"
1942;"Haplopappus scrobiculatus";"species"
1943;"Haplopappus setulosus";"species"
1944;"Haplopappus stelliger";"species"
1945;"Haplopappus stolpii";"species"
1946;"Haplopappus taeda";"species"
5894;"Haplopappus teillieri";"species"
1947;"Haplopappus uncinatus";"species"
1948;"Haplopappus undulatus";"species"
1949;"Haplopappus valparadisiacus";"species"
5591;"Haplopappus velutinus";"species"
1953;"Haplopappus vicuniensis";"species"
5860;"Haplopappus villanuevae";"species"
1412;"Haplorhus peruviana";"species"
4633;"Hebe elliptica";"species"
4634;"Hebe salicifolia";"species"
1565;"Hedera helix";"species"
1954;"Hedypnois rhagadioloides";"species"
1955;"Helenium aromaticum";"species"
1956;"Helenium atacamense";"species"
1957;"Helenium glaucum";"species"
1958;"Helenium insulare";"species"
1959;"Helenium ovallense";"species"
5592;"Helenium urmenetae";"species"
1962;"Helenium vallenariense";"species"
1963;"Helianthus tuberosus";"species"
1060;"Helictotrichon bulbosum";"species"
813;"Helictotrichon scabrivalve";"species"
4030;"Heliotropium amplexicaule";"species"
4031;"Heliotropium angiospermum";"species"
4032;"Heliotropium chenopodiaceum";"species"
4034;"Heliotropium curassavicum";"species"
4035;"Heliotropium eremogenum";"species"
4036;"Heliotropium filifolium";"species"
4037;"Heliotropium floridum";"species"
4038;"Heliotropium geissei";"species"
4039;"Heliotropium glutinosum";"species"
4041;"Heliotropium inconspicuum";"species"
4042;"Heliotropium jaffuelii";"species"
4044;"Heliotropium linariifolium";"species"
4045;"Heliotropium longistylum";"species"
4046;"Heliotropium megalanthum";"species"
5880;"Heliotropium microstachyum";"species"
4047;"Heliotropium myosotifolium";"species"
4048;"Heliotropium paronychioides";"species"
4049;"Heliotropium philippianum";"species"
4050;"Heliotropium pycnophyllum";"species"
4051;"Heliotropium sclerocarpum";"species"
4052;"Heliotropium sinuatum";"species"
4053;"Heliotropium stenophyllum";"species"
4054;"Heliotropium taltalense";"species"
1964;"Helminthotheca echioides";"species"
1965;"Helogyne apaloidea";"species"
1966;"Helogyne macrogyne";"species"
615;"Herbertia lahue";"species"
3268;"Herniaria cinerea";"species"
353;"Herreria stellata";"species"
2784;"Hesperis matronalis";"species"
1967;"Heterosperma nanum";"species"
1968;"Heterosperma ovatifolium";"species"
4231;"Hibiscus trionum";"species"
1969;"Hieracium antarcticum";"species"
1970;"Hieracium aurantiacum";"species"
1971;"Hieracium chilense";"species"
1972;"Hieracium glaucifolium";"species"
1973;"Hieracium patagonicum";"species"
5788;"Hieracium pilosella";"species"
1975;"Hieracium praealtum";"species"
4635;"Hippuris vulgaris";"species"
2785;"Hirschfeldia incana";"species"
33;"Histiopteris incisa";"species"
3799;"Hoffmannseggia aphylla";"species"
3800;"Hoffmannseggia doellii";"species"
5844;"Hoffmannseggia erecta";"species"
3801;"Hoffmannseggia eremophila";"species"
3802;"Hoffmannseggia glauca";"species"
3803;"Hoffmannseggia minor";"species"
3804;"Hoffmannseggia prostrata";"species"
3805;"Hoffmannseggia trifoliata";"species"
3806;"Hoffmannseggia viscosa";"species"
1061;"Holcus lanatus";"species"
2786;"Hollermayera valdiviana";"species"
1512;"Homalocarpus bowlesioides";"species"
1513;"Homalocarpus dichotomus";"species"
1514;"Homalocarpus digitatus";"species"
1515;"Homalocarpus dissectus";"species"
1516;"Homalocarpus integerrimus";"species"
1517;"Homalocarpus nigripetalus";"species"
1062;"Hordeum brachyatherum";"species"
1063;"Hordeum chilense";"species"
1064;"Hordeum comosum";"species"
1065;"Hordeum fuegianum";"species"
1066;"Hordeum hystrix";"species"
1067;"Hordeum jubatum";"species"
1068;"Hordeum lechleri";"species"
5545;"Hordeum marinum";"species"
5546;"Hordeum murinum";"species"
1073;"Hordeum muticum";"species"
1074;"Hordeum parodii";"species"
5547;"Hordeum pubiflorum";"species"
1079;"Hordeum vulgare";"species"
2787;"Hornungia procumbens";"species"
4139;"Huidobria chilensis";"species"
4140;"Huidobria fruticosa";"species"
106;"Huperzia fuegiana";"species"
4055;"Hydrangea serratifolia";"species"
391;"Hydrocleys nymphoides";"species"
1518;"Hydrocotyle bonariensis";"species"
1519;"Hydrocotyle chamaemorus";"species"
1520;"Hydrocotyle cryptocarpa";"species"
1521;"Hydrocotyle indecora";"species"
1522;"Hydrocotyle modesta";"species"
1523;"Hydrocotyle poeppigii";"species"
1524;"Hydrocotyle ranunculoides";"species"
1525;"Hydrocotyle umbellata";"species"
1526;"Hydrocotyle verticillata";"species"
70;"Hymenoglossum cruentum";"species"
89;"Hymenophyllum asperulum";"species"
71;"Hymenophyllum caudatum";"species"
5470;"Hymenophyllum cuneatum";"species"
74;"Hymenophyllum darwinii";"species"
75;"Hymenophyllum dentatum";"species"
76;"Hymenophyllum dicranotrichum";"species"
77;"Hymenophyllum falklandicum";"species"
79;"Hymenophyllum fuciforme";"species"
80;"Hymenophyllum krauseanum";"species"
81;"Hymenophyllum nahuelhuapiense";"species"
82;"Hymenophyllum pectinatum";"species"
83;"Hymenophyllum peltatum";"species"
84;"Hymenophyllum plicatum";"species"
85;"Hymenophyllum rugosum";"species"
86;"Hymenophyllum secundum";"species"
87;"Hymenophyllum seselifolium";"species"
88;"Hymenophyllum tortuosum";"species"
90;"Hymenophyllum umbratile";"species"
4056;"Hypericum androsaemum";"species"
4057;"Hypericum caespitosum";"species"
4058;"Hypericum perforatum";"species"
4059;"Hypericum silenoides";"species"
4060;"Hypericum x inodorum";"species"
1976;"Hypochaeris acaulis";"species"
1977;"Hypochaeris apargioides";"species"
1978;"Hypochaeris arenaria";"species"
1979;"Hypochaeris chondrilloides";"species"
1980;"Hypochaeris clarionoides";"species"
1981;"Hypochaeris eremophila";"species"
1982;"Hypochaeris eriolaena";"species"
1983;"Hypochaeris gayana";"species"
1984;"Hypochaeris glabra";"species"
1985;"Hypochaeris incana";"species"
1986;"Hypochaeris laciniata";"species"
1987;"Hypochaeris meyeniana";"species"
1988;"Hypochaeris nahuelvutae";"species"
1989;"Hypochaeris palustris";"species"
1990;"Hypochaeris radicata";"species"
1991;"Hypochaeris scorzonerae";"species"
1992;"Hypochaeris spathulata";"species"
1993;"Hypochaeris taraxacoides";"species"
1994;"Hypochaeris tenuifolia";"species"
34;"Hypolepis poeppigii";"species"
1080;"Imperata brasiliensis";"species"
1081;"Imperata condensata";"species"
1082;"Imperata parodii";"species"
3807;"Indigofera truxillensis";"species"
3456;"Ipomoea dumetorum";"species"
3457;"Ipomoea indica";"species"
3458;"Ipomoea pes-caprae";"species"
3459;"Ipomoea purpurea";"species"
4707;"Ipomopsis gossypifera";"species"
616;"Iris germanica";"species"
617;"Iris pseudacorus";"species"
2788;"Isatis tinctoria";"species"
96;"Isoetes araucaniana";"species"
97;"Isoetes chubutiana";"species"
98;"Isoetes hieronymi";"species"
99;"Isoetes savatieri";"species"
528;"Isolepis cernua";"species"
529;"Isolepis nigricans";"species"
530;"Isolepis ranko";"species"
531;"Isolepis varians";"species"
2789;"Ivania cremnophila";"species"
2790;"Ivania juncalensis";"species"
5745;"Jaborosa caulescens";"species"
5046;"Jaborosa laciniata";"species"
5047;"Jaborosa magellanica";"species"
5048;"Jaborosa parviflora";"species"
5049;"Jaborosa pinnata";"species"
5050;"Jaborosa reflexa";"species"
5051;"Jaborosa riojana";"species"
5052;"Jaborosa squarrosa";"species"
5053;"Jaborosa volkmannii";"species"
1083;"Jarava annua";"species"
5778;"Jarava ichu";"species"
1085;"Jarava leptostachya";"species"
1086;"Jarava neaei";"species"
1087;"Jarava plumosa";"species"
1088;"Jarava plumosula";"species"
1089;"Jarava pogonathera";"species"
1090;"Jarava psylantha";"species"
1091;"Jarava pungionata";"species"
1092;"Jarava scabrifolia";"species"
1093;"Jarava subaristata";"species"
1094;"Jarava tortuosa";"species"
2648;"Johnstonella diplotricha";"species"
2678;"Johnstonella parviflora";"species"
5840;"Johnstonella punensis";"species"
3133;"Jovellana punctata";"species"
3134;"Jovellana violacea";"species"
350;"Juania australis";"species"
351;"Jubaea chilensis";"species"
5771;"Juncus acuminatus";"species"
5515;"Juncus acutus";"species"
5822;"Juncus balticus";"species"
661;"Juncus bufonius";"species"
662;"Juncus bulbosus";"species"
663;"Juncus capillaceus";"species"
664;"Juncus capitatus";"species"
665;"Juncus cyperoides";"species"
666;"Juncus dichotomus";"species"
667;"Juncus diemii";"species"
5516;"Juncus effusus";"species"
670;"Juncus ernesti-barrosii";"species"
671;"Juncus filiformis";"species"
672;"Juncus homalocaulis";"species"
673;"Juncus imbricatus";"species"
674;"Juncus involucratus";"species"
5773;"Juncus kraussii";"species"
676;"Juncus llanquihuensis";"species"
677;"Juncus microcephalus";"species"
678;"Juncus pallescens";"species"
679;"Juncus planifolius";"species"
680;"Juncus procerus";"species"
681;"Juncus scheuchzerioides";"species"
682;"Juncus stipulatus";"species"
5517;"Juncus tenuis";"species"
5289;"Junellia aretioides";"species"
5290;"Junellia bryoides";"species"
5291;"Junellia caespitosa";"species"
5292;"Junellia crithmifolia";"species"
5756;"Junellia digitata";"species"
5295;"Junellia juniperina";"species"
5296;"Junellia lavandulifolia";"species"
5297;"Junellia micrantha";"species"
5298;"Junellia minima";"species"
5299;"Junellia odonellii";"species"
5300;"Junellia origenes";"species"
5301;"Junellia pappigera";"species"
5302;"Junellia pseudojuncea";"species"
5757;"Junellia selaginoides";"species"
5305;"Junellia seriphioides";"species"
5306;"Junellia silvestrii";"species"
5758;"Junellia spathulata";"species"
5309;"Junellia thymifolia";"species"
5310;"Junellia tridactylites";"species"
5311;"Junellia trifurcata";"species"
5312;"Junellia ulicina";"species"
5313;"Junellia uniflora";"species"
1995;"Jungia polita";"species"
4905;"Kageneckia angustifolia";"species"
4906;"Kageneckia oblonga";"species"
4636;"Kickxia elatine";"species"
1996;"Kieslingia chilensis";"species"
3184;"Knautia integrifolia";"species"
1095;"Koeleria fueguina";"species"
5561;"Koeleria johnstonii";"species"
1096;"Koeleria kurtzii";"species"
1335;"Koeleria preslii";"species"
4742;"Koenigia islandica";"species"
4061;"Krameria cistoidea";"species"
4062;"Krameria lappacea";"species"
4068;"Kurzamra pulchella";"species"
3808;"Lablab purpureus";"species"
4907;"Lachemilla diplophylla";"species"
4908;"Lachemilla pinnata";"species"
4909;"Lachemilla sandiensis";"species"
1097;"Lachnagrostis filiformis";"species"
1571;"Lactoris fernandeziana";"species"
1997;"Lactuca sativa";"species"
1998;"Lactuca serriola";"species"
1999;"Lactuca virosa";"species"
2000;"Laennecia artemisioides";"species"
2001;"Lagenophora hariotii";"species"
2002;"Lagenophora hirsuta";"species"
2003;"Lagenophora nudicaulis";"species"
1098;"Lagurus ovatus";"species"
1099;"Lamarckia aurea";"species"
4069;"Lamium amplexicaule";"species"
4070;"Lamium purpureum";"species"
5314;"Lampayo hieronymi";"species"
5315;"Lampayo medicinalis";"species"
341;"Landoltia punctata";"species"
5316;"Lantana camara";"species"
767;"Lapageria rosea";"species"
2679;"Lappula redowskii";"species"
2004;"Lapsana communis";"species"
4107;"Lardizabala biternata";"species"
5426;"Larrea divaricata";"species"
5427;"Larrea nitida";"species"
4743;"Lastarriaea chilensis";"species"
2005;"Lasthenia kunthii";"species"
5489;"Latace andina";"species"
267;"Latace serenense";"species"
3809;"Lathyrus berteroanus";"species"
3810;"Lathyrus cabrerianus";"species"
3811;"Lathyrus campestris";"species"
3812;"Lathyrus cicera";"species"
3813;"Lathyrus crassipes";"species"
3814;"Lathyrus hookeri";"species"
5695;"Lathyrus japonicus";"species"
3817;"Lathyrus latifolius";"species"
3818;"Lathyrus lomanus";"species"
3819;"Lathyrus macropus";"species"
5696;"Lathyrus magellanicus";"species"
3824;"Lathyrus multiceps";"species"
3825;"Lathyrus nervosus";"species"
3826;"Lathyrus pubescens";"species"
3827;"Lathyrus pusillus";"species"
3828;"Lathyrus sativus";"species"
3829;"Lathyrus subandinus";"species"
5054;"Latua pubiflora";"species"
2586;"Laurelia sempervirens";"species"
2587;"Laureliopsis philippiana";"species"
3498;"Lebetanthus myrsinites";"species"
4232;"Lecanophora subacaulis";"species"
3168;"Legenere valdiviana";"species"
4370;"Legrandia concinna";"species"
342;"Lemna gibba";"species"
343;"Lemna minuta";"species"
344;"Lemna valdiviana";"species"
4343;"Lenzia chamaepitys";"species"
5487;"Leontochir ovallei";"species"
2006;"Leontodon autumnalis";"species"
2007;"Leontodon hirtus";"species"
2008;"Leontodon saxatilis";"species"
4071;"Lepechinia chilensis";"species"
4072;"Lepechinia salviae";"species"
4073;"Lepechinia subhastata";"species"
2791;"Lepidium angustissimum";"species"
2792;"Lepidium auriculatum";"species"
2793;"Lepidium bonariense";"species"
2794;"Lepidium brevicaule";"species"
2795;"Lepidium campestre";"species"
2796;"Lepidium chichicara";"species"
2797;"Lepidium coronopus";"species"
2798;"Lepidium cumingianum";"species"
2799;"Lepidium didymum";"species"
2800;"Lepidium draba";"species"
2801;"Lepidium filisegmentum";"species"
2802;"Lepidium heterophyllum";"species"
2803;"Lepidium horstii";"species"
2804;"Lepidium johnstonii";"species"
2805;"Lepidium latifolium";"species"
2806;"Lepidium myrianthum";"species"
2807;"Lepidium nitidum";"species"
2808;"Lepidium philippianum";"species"
2809;"Lepidium pseudodidymum";"species"
2810;"Lepidium pubescens";"species"
2811;"Lepidium rahmeri";"species"
2812;"Lepidium sativum";"species"
2813;"Lepidium spathulatum";"species"
2814;"Lepidium spicatum";"species"
2815;"Lepidium strictum";"species"
2816;"Lepidium werffii";"species"
4989;"Lepidoceras chilense";"species"
2009;"Lepidophyllum cupressiforme";"species"
181;"Lepidothamnus fonkii";"species"
2010;"Leptinella scariosa";"species"
2011;"Leptocarpha rivularis";"species"
4708;"Leptosiphon pusillus";"species"
4962;"Leptostigma arnottianum";"species"
1101;"Lepturus repens";"species"
3344;"Lepuropetalon spathulatum";"species"
3830;"Leucaena leucocephala";"species"
2012;"Leucanthemum vulgare";"species"
2013;"Leucheria achillaeifolia";"species"
2014;"Leucheria amoena";"species"
2015;"Leucheria apiifolia";"species"
2016;"Leucheria bridgesii";"species"
2017;"Leucheria candidissima";"species"
5444;"Leucheria cantillanensis";"species"
2018;"Leucheria cerberoana";"species"
2019;"Leucheria coerulescens";"species"
2020;"Leucheria congesta";"species"
2021;"Leucheria cumingii";"species"
2022;"Leucheria daucifolia";"species"
5465;"Leucheria eriocephala";"species"
2023;"Leucheria floribunda";"species"
2024;"Leucheria garciana";"species"
2025;"Leucheria gayana";"species"
2026;"Leucheria gilliesii";"species"
2027;"Leucheria glabriuscula";"species"
2028;"Leucheria glacialis";"species"
2029;"Leucheria glandulosa";"species"
2030;"Leucheria graui";"species"
2031;"Leucheria hahnii";"species"
2032;"Leucheria hieracioides";"species"
2033;"Leucheria leontopodioides";"species"
5593;"Leucheria lithospermifolia";"species"
2036;"Leucheria magna";"species"
2037;"Leucheria meladensis";"species"
2038;"Leucheria menana";"species"
2039;"Leucheria millefolium";"species"
2040;"Leucheria multiflora";"species"
2041;"Leucheria nutans";"species"
2042;"Leucheria oligocephala";"species"
2043;"Leucheria paniculata";"species"
2044;"Leucheria papillosa";"species"
2045;"Leucheria polyclados";"species"
2046;"Leucheria pteropogon";"species"
2047;"Leucheria purpurea";"species"
2048;"Leucheria rosea";"species"
2049;"Leucheria runcinata";"species"
5594;"Leucheria salina";"species"
2052;"Leucheria scrobiculata";"species"
2053;"Leucheria senecioides";"species"
2054;"Leucheria tenuis";"species"
2055;"Leucheria thermarum";"species"
2056;"Leucheria tomentosa";"species"
2057;"Leucheria viscida";"species"
3138;"Leucocera eryngioides";"species"
3141;"Leucocera leucanthema";"species"
3137;"Leucocera pusilla";"species"
3143;"Leucocera sessiliflora";"species"
3144;"Leucocera sympaganthera";"species"
268;"Leucocoryne alliacea";"species"
269;"Leucocoryne appendiculata";"species"
270;"Leucocoryne conferta";"species"
5490;"Leucocoryne coquimbensis";"species"
273;"Leucocoryne coronata";"species"
274;"Leucocoryne dimorphopetala";"species"
275;"Leucocoryne foetida";"species"
276;"Leucocoryne gilliesioides";"species"
277;"Leucocoryne ixioides";"species"
278;"Leucocoryne macropetala";"species"
279;"Leucocoryne purpurea";"species"
280;"Leucocoryne talinensis";"species"
281;"Leucocoryne violacescens";"species"
282;"Leucocoryne vittata";"species"
283;"Leucojum vernum";"species"
2058;"Leunisia laeta";"species"
1527;"Levisticum officinale";"species"
1102;"Leymus arenarius";"species"
618;"Libertia chilensis";"species"
619;"Libertia sessiliflora";"species"
620;"Libertia tricocca";"species"
4177;"Ligaria cuneifolia";"species"
4419;"Ligustrum ovalifolium";"species"
1528;"Lilaeopsis macloviana";"species"
612;"Limnobium laevigatum";"species"
4700;"Limonium guaicuru";"species"
4637;"Limosella australis";"species"
4639;"Linaria vulgaris";"species"
4125;"Lindernia dubia";"species"
4116;"Linum bienne";"species"
4117;"Linum catharticum";"species"
4118;"Linum chamissonis";"species"
4119;"Linum cremnophilum";"species"
5709;"Linum macraei";"species"
4122;"Linum prostratum";"species"
4123;"Linum ramosissimum";"species"
4124;"Linum usitatissimum";"species"
5317;"Lippia fragrans";"species"
5318;"Lippia turbinata";"species"
1413;"Lithrea caustica";"species"
4640;"Littorella australis";"species"
4996;"Llagunoa glandulosa";"species"
4141;"Loasa acanthifolia";"species"
4142;"Loasa acerifolia";"species"
4143;"Loasa argentina";"species"
4144;"Loasa arnottiana";"species"
4145;"Loasa caespitosa";"species"
5855;"Loasa chrysantha";"species"
4146;"Loasa elongata";"species"
4147;"Loasa floribunda";"species"
4148;"Loasa heterophylla";"species"
4149;"Loasa humilis";"species"
4150;"Loasa illapelina";"species"
4151;"Loasa insons";"species"
4152;"Loasa mollensis";"species"
4153;"Loasa multifida";"species"
4154;"Loasa nitida";"species"
4155;"Loasa pallida";"species"
4156;"Loasa paradoxa";"species"
4157;"Loasa placei";"species"
4158;"Loasa prostrata";"species"
4159;"Loasa rotundifolia";"species"
4160;"Loasa sclareifolia";"species"
4161;"Loasa sigmoidea";"species"
4162;"Loasa tricolor";"species"
4163;"Loasa triloba";"species"
3169;"Lobelia anceps";"species"
3170;"Lobelia bridgesii";"species"
3171;"Lobelia excelsa";"species"
3172;"Lobelia oligophylla";"species"
3173;"Lobelia polyphylla";"species"
3174;"Lobelia tupa";"species"
2817;"Lobularia maritima";"species"
2059;"Logfia gallica";"species"
1103;"Lolium multiflorum";"species"
1104;"Lolium perenne";"species"
1105;"Lolium rigidum";"species"
1106;"Lolium temulentum";"species"
4796;"Lomatia dentata";"species"
4797;"Lomatia ferruginea";"species"
5815;"Lomatia hirsuta";"species"
2060;"Lophopappus cuneatus";"species"
2061;"Lophopappus foliosus";"species"
2062;"Lophopappus tarapacanus";"species"
38;"Lophosoria quadripinnata";"species"
814;"Lorenzochloa bomanii";"species"
816;"Lorenzochloa mucronata";"species"
817;"Lorenzochloa rigidiseta";"species"
818;"Lorenzochloa venusta";"species"
3831;"Lotus corniculatus";"species"
3832;"Lotus pedunculatus";"species"
3833;"Lotus subpinnatus";"species"
3834;"Lotus tenuis";"species"
5807;"Ludwigia grandiflora";"species"
4447;"Ludwigia octovalvis";"species"
5808;"Ludwigia peploides";"species"
4449;"Ludwigia peruviana";"species"
4371;"Luma apiculata";"species"
4372;"Luma chequen";"species"
3835;"Lupinus albus";"species"
3836;"Lupinus angustifolius";"species"
3837;"Lupinus arboreus";"species"
3838;"Lupinus luteus";"species"
3839;"Lupinus microcarpus";"species"
3840;"Lupinus oreophilus";"species"
3841;"Lupinus polyphyllus";"species"
3844;"Lupinus tarapacensis";"species"
3845;"Lupinus werdermannianus";"species"
685;"Luzula alopecurus";"species"
686;"Luzula antarctica";"species"
687;"Luzula brachyphylla";"species"
688;"Luzula campestris";"species"
689;"Luzula chilensis";"species"
690;"Luzula excelsa";"species"
691;"Luzula leiboldii";"species"
692;"Luzula masafuerana";"species"
693;"Luzula parvula";"species"
694;"Luzula racemosa";"species"
695;"Luzula tristachya";"species"
709;"Luzuriaga marginata";"species"
710;"Luzuriaga polyphylla";"species"
711;"Luzuriaga radicans";"species"
2064;"Lycapsus tenuifolius";"species"
3269;"Lychnis coronaria";"species"
5055;"Lycium boerhaviaefolium";"species"
5056;"Lycium bridgesii";"species"
5817;"Lycium carolinianum";"species"
5746;"Lycium chilense";"species"
5064;"Lycium deserti";"species"
5065;"Lycium distichum";"species"
5066;"Lycium humile";"species"
5067;"Lycium leiostemum";"species"
